frame_num,timestamp (sec),track_2_right_ankle.x,track_2_right_ankle.y,track_2_right_ankle.z,track_2_right_knee.x,track_2_right_knee.y,track_2_right_knee.z,track_2_right_hip.x,track_2_right_hip.y,track_2_right_hip.z,track_2_right_wrist.x,track_2_right_wrist.y,track_2_right_wrist.z,track_2_right_elbow.x,track_2_right_elbow.y,track_2_right_elbow.z,track_2_right_shoulder.x,track_2_right_shoulder.y,track_2_right_shoulder.z,track_2_left_ankle.x,track_2_left_ankle.y,track_2_left_ankle.z,track_2_left_knee.x,track_2_left_knee.y,track_2_left_knee.z,track_2_left_hip.x,track_2_left_hip.y,track_2_left_hip.z,track_2_left_wrist.x,track_2_left_wrist.y,track_2_left_wrist.z,track_2_left_elbow.x,track_2_left_elbow.y,track_2_left_elbow.z,track_2_left_shoulder.x,track_2_left_shoulder.y,track_2_left_shoulder.z,track_2_head_top.x,track_2_head_top.y,track_2_head_top.z,track_2_head.x,track_2_head.y,track_2_head.z,track_2_neck.x,track_2_neck.y,track_2_neck.z,track_2_spine.x,track_2_spine.y,track_2_spine.z,track_2_pelvis.x,track_2_pelvis.y,track_2_pelvis.z,track_2_right_toe_base.x,track_2_right_toe_base.y,track_2_right_toe_base.z,track_2_right_heel.x,track_2_right_heel.y,track_2_right_heel.z,track_2_left_toe_base.x,track_2_left_toe_base.y,track_2_left_toe_base.z,track_2_left_heel.x,track_2_left_heel.y,track_2_left_heel.z
103,2.06,-331.7834,1085.6918,6475.9297,-114.42208,782.473,6604.5034,-18.825071,380.50278,6695.3057,244.22774,365.11398,6790.901,219.1539,166.35298,6693.141,152.48364,-105.44999,6754.334,-18.450577,1194.4797,6894.9595,-45.776424,801.26666,6877.7065,-70.953804,391.65262,6860.751,-157.53975,402.0482,7175.0923,-119.21602,181.63892,7073.1826,-34.849174,-84.39364,7030.1216,87.38508,-415.58954,6934.764,92.12721,-272.46234,6928.0083,66.66261,-165.56544,6903.9014,-11.317787,157.3715,6822.765,-47.866886,308.9137,6786.079,-388.30383,1246.0287,6446.387,-396.471,1102.8434,6458.7866,94.49008,1275.2487,6921.729,-28.10768,1266.4723,6885.7773
104,2.08,-327.60437,1086.7477,6478.593,-110.1979,785.1344,6607.3975,-14.3173485,380.9301,6696.303,249.7906,365.16827,6780.0923,218.5778,163.25383,6684.1406,150.53967,-106.75278,6750.2944,-18.975414,1195.3849,6895.6475,-43.55581,801.8531,6879.34,-66.50059,391.09283,6862.173,-147.87608,401.93457,7174.775,-117.689606,180.93248,7071.653,-34.012943,-86.632385,7028.4976,87.80007,-418.39084,6931.3403,91.37814,-274.85806,6924.274,66.07955,-167.45078,6900.574,-8.908923,156.81291,6821.922,-44.059853,308.71072,6786.375,-385.69385,1247.0956,6448.6875,-391.3138,1103.2019,6461.3687,93.76629,1275.4108,6921.83,-28.984886,1267.0638,6886.2295
105,2.1,-324.55893,1086.9004,6480.5645,-107.191635,786.58105,6610.819,-10.683851,381.21582,6697.7334,255.47934,365.8506,6770.554,217.78107,161.30028,6675.904,147.36266,-107.91792,6746.8506,-20.095871,1196.6659,6896.2715,-41.95696,802.8105,6880.847,-62.429367,390.4349,6863.3584,-132.5225,402.01602,7174.062,-113.60163,180.59033,7069.535,-32.774437,-88.50599,7025.992,87.720276,-420.74942,6927.6963,90.58336,-277.11484,6920.595,64.924934,-168.9618,6897.1846,-7.579064,156.32724,6821.255,-41.387325,308.37436,6786.942,-383.40604,1246.8271,6450.468,-387.0452,1103.5127,6463.571,93.35227,1275.4495,6921.916,-30.22805,1268.3395,6886.597
106,2.12,-321.91617,1086.0165,6482.3706,-104.2175,786.99554,6614.26,-7.804726,381.5967,6699.811,261.70892,366.03397,6763.0166,216.38905,161.03868,6668.7104,143.85371,-108.80534,6743.4756,-21.226103,1197.9454,6896.795,-40.85105,803.8796,6882.0425,-58.211536,390.135,6864.4995,-115.59366,400.84998,7172.7954,-108.20848,180.63109,7066.9883,-31.696829,-89.70264,7023.216,87.475494,-422.6843,6923.8755,89.76785,-279.04953,6916.9526,63.35758,-170.18501,6893.8438,-6.524949,156.01321,6821.146,-38.95236,308.34113,6788.187,-381.66342,1245.348,6451.737,-384.18988,1102.4476,6465.7773,93.03155,1275.4281,6922.3203,-31.31366,1269.9236,6886.9106
107,2.14,-319.76605,1084.6912,6484.2607,-101.50042,787.31714,6616.7383,-5.419203,382.59567,6702.101,267.7782,365.60532,6756.719,214.167,160.4989,6662.2275,141.10135,-109.30292,6739.5786,-21.968939,1198.5842,6897.271,-40.070732,804.88654,6883.062,-53.014606,390.82275,6866.282,-101.275116,398.46823,7170.5635,-103.75026,181.21478,7064.1455,-30.89618,-90.26281,7020.7134,87.63996,-424.24304,6920.0913,88.96574,-280.4888,6913.2764,61.9916,-171.19547,6890.5557,-4.828597,156.4087,6821.425,-35.814148,309.33392,6789.9185,-381.02646,1243.6542,6452.5938,-382.61047,1100.8523,6468.1675,92.68529,1275.414,6922.729,-32.34371,1270.9854,6887.47
108,2.16,-318.65784,1083.5383,6485.901,-100.382385,788.16486,6617.8154,-3.2306151,384.43655,6704.0186,272.74142,364.96576,6749.7974,210.8424,159.26918,6655.8584,138.97282,-109.42683,6735.0503,-22.529846,1198.2375,6897.752,-39.471397,805.7716,6884.19,-47.20906,392.52655,6868.7466,-89.714584,397.2837,7167.477,-100.008545,182.44669,7061.6777,-29.830708,-90.425285,7018.6045,88.22944,-425.49414,6916.397,88.279434,-281.4182,6909.494,61.297493,-171.95149,6887.21,-2.2554338,157.88332,6821.6167,-31.731731,311.53143,6791.5303,-381.61835,1242.8524,6453.093,-381.9972,1099.7933,6470.229,92.38501,1275.41,6922.614,-33.926384,1270.7272,6888.395
109,2.18,-318.6509,1083.0963,6486.9453,-101.22929,789.01587,6618.103,-1.0064521,386.485,6705.317,276.13934,363.70807,6739.789,206.72394,158.09628,6649.457,136.4113,-109.2765,6730.156,-23.043518,1197.2235,6898.1436,-39.183407,806.3999,6885.491,-42.34756,394.29755,6871.1445,-76.43602,398.03134,7165.334,-92.928055,184.3586,7061.5303,-28.102043,-90.384636,7016.7363,88.50827,-426.54602,6912.506,87.64557,-282.00104,6905.412,61.090714,-172.33534,6883.5767,0.6616747,159.83722,6821.3496,-27.234907,313.94653,6792.5615,-382.79153,1243.1187,6453.2036,-381.95142,1099.8352,6471.4243,92.282074,1275.4718,6921.9414,-35.927814,1269.1068,6889.3433
110,2.2,-319.49155,1083.6313,6487.584,-102.846085,788.89624,6618.688,1.2771984,387.71344,6706.069,278.18405,360.9712,6725.137,202.63025,157.76154,6643.458,132.87119,-108.95932,6725.143,-23.045666,1196.2478,6898.2314,-39.70494,806.79565,6886.709,-39.003193,395.06033,6873.0093,-61.401295,400.61224,7163.757,-85.93575,186.44426,7061.134,-25.920435,-90.13635,7015.115,87.933624,-427.46857,6908.135,86.846146,-282.4409,6900.8696,60.78401,-172.30606,6879.563,3.1915374,161.07803,6820.5923,-23.09761,315.2521,6793.0674,-383.5724,1243.8312,6453.0405,-382.35617,1100.7386,6471.873,92.77092,1275.5942,6921.1543,-37.120808,1266.9316,6889.763
111,2.22,-320.81497,1084.8875,6488.344,-104.01329,787.8019,6620.1016,3.3436494,387.72302,6706.406,280.19543,357.61523,6712.881,198.82387,157.8675,6638.199,129.0313,-108.62589,6720.237,-22.173746,1195.7672,6897.96,-41.182922,807.1639,6887.5117,-37.00756,394.64,6874.3394,-45.119087,403.54657,7161.2817,-78.66557,187.71645,7059.837,-23.702347,-89.69862,7013.7793,86.748795,-428.24524,6903.4253,85.8205,-282.88846,6896.074,60.064278,-172.04715,6875.4688,4.9083858,160.96158,6819.5757,-19.942654,315.05063,6793.405,-383.63904,1244.6195,6452.925,-382.98294,1102.014,6472.2373,93.77737,1275.6064,6920.7866,-36.695206,1265.099,6889.4644
112,2.24,-322.0008,1086.3027,6489.603,-104.43211,786.83777,6621.8906,4.729702,387.011,6706.438,282.0642,354.13712,6705.9487,194.43933,157.56264,6633.2188,126.024765,-108.51038,6715.856,-20.89238,1195.6318,6897.5425,-42.78659,807.3538,6887.791,-35.73611,393.6922,6875.4175,-25.850584,405.4272,7157.86,-70.33534,187.858,7057.9194,-21.600897,-89.44841,7012.361,85.4434,-428.86896,6898.775,84.76615,-283.45627,6891.544,59.10782,-171.92764,6871.7705,5.8075466,159.83157,6818.5127,-18.091358,313.97333,6793.749,-383.09778,1244.8715,6453.0864,-383.3329,1103.244,6473.1177,94.72654,1275.2854,6921.048,-35.448055,1263.8726,6888.7563
113,2.26,-322.38788,1087.1747,6491.3013,-104.21457,786.94525,6623.14,5.04016,386.36185,6706.2925,283.48727,350.91678,6703.0166,189.5317,156.5724,6628.7783,124.2274,-108.69605,6712.344,-20.024124,1195.4276,6897.2114,-43.509163,806.9482,6887.753,-35.249374,392.92633,6876.085,-8.323056,406.1395,7153.1772,-61.226727,187.33842,7055.64,-19.63124,-89.884315,7010.3896,84.06701,-429.4352,6894.304,83.847496,-284.18854,6887.599,58.20471,-172.1991,6868.624,6.1081576,158.5138,6817.372,-17.46364,312.88266,6793.9434,-381.94897,1244.3988,6453.2056,-383.08902,1103.9297,6474.6367,95.176765,1274.7374,6921.6104,-34.818333,1263.0702,6888.0376
114,2.28,-321.99872,1087.4385,6492.989,-103.66781,788.0251,6623.371,4.201055,386.20535,6706.0576,284.44586,349.38492,6701.4478,184.52316,155.63007,6625.0864,123.04954,-108.91569,6709.3896,-19.917564,1195.1094,6897.0195,-43.301582,806.06805,6887.6865,-35.41588,392.6349,6876.254,5.6365676,405.70532,7147.09,-52.540287,186.77028,7052.999,-18.026304,-91.06568,7008.026,82.344696,-430.08868,6889.824,82.974594,-285.0062,6884.0396,57.420788,-172.77438,6865.699,5.9849453,157.63663,6815.964,-17.656313,312.26132,6793.731,-380.42078,1243.6912,6452.883,-382.64285,1104.0277,6476.4067,95.27639,1274.5,6921.9126,-35.24896,1262.7059,6887.52
115,2.3,-321.77707,1088.049,6494.1333,-103.5699,789.3398,6622.929,2.5601337,386.46863,6705.7373,284.60498,348.1833,6698.7705,179.36319,155.6505,6621.9023,121.67984,-108.889084,6706.114,-20.361946,1194.9908,6896.932,-42.775265,805.4171,6887.642,-35.926334,392.70682,6876.055,17.230345,404.60312,7140.2363,-45.426235,186.27599,7050.0464,-17.07427,-92.573235,7005.9854,80.246216,-430.88727,6885.3228,81.94871,-285.7725,6880.4165,56.64041,-173.4223,6862.5615,5.552696,157.32014,6814.2856,-18.2637,312.10934,6793.0693,-379.47513,1243.5475,6452.3643,-382.89343,1104.5637,6477.8623,95.56012,1275.0261,6921.7144,-36.075623,1262.9442,6887.3228
116,2.32,-322.442,1089.8215,6494.496,-104.58844,790.3395,6622.5405,0.74461544,386.9332,6705.344,283.55933,347.13345,6693.4395,173.94017,156.54324,6618.578,119.698875,-108.73092,6701.9136,-20.93177,1195.0837,6896.976,-42.20717,805.45435,6887.4663,-36.389046,392.94568,6875.8237,27.80102,403.92596,7133.418,-40.094555,185.64854,7046.995,-16.706026,-93.980644,7004.6006,78.179695,-431.74802,6881.03,80.67363,-286.42947,6876.51,55.715145,-174.10591,6859.1245,5.0263395,157.31789,6812.634,-19.047123,312.24185,6792.2285,-379.90137,1244.1912,6452.272,-383.9897,1106.5344,6478.7183,96.22199,1276.1465,6921.2563,-36.581833,1263.3936,6887.5845
117,2.34,-323.44577,1092.4434,6494.25,-106.40568,790.9847,6622.5723,-0.6094818,387.58734,6704.9844,281.46204,347.77588,6685.6196,167.01712,157.23207,6612.2324,117.08487,-108.74259,6697.0405,-21.188719,1194.9501,6897.24,-41.422684,805.9758,6887.14,-36.535343,393.3443,6875.7393,35.968006,404.6936,7126.991,-35.803734,184.73753,7043.9204,-16.649454,-95.17074,7003.284,76.62135,-432.52356,6876.986,79.16853,-287.01666,6872.4355,54.46899,-174.9698,6855.6177,4.6386905,157.33748,6811.225,-19.800432,312.5881,6791.514,-381.03183,1245.0511,6452.618,-385.00137,1109.3826,6479.012,96.98846,1277.1749,6920.925,-36.505653,1263.125,6888.364
118,2.36,-323.89676,1094.7538,6493.7256,-108.01483,791.48206,6622.7715,-1.2005847,388.42697,6704.7285,278.05853,348.62488,6677.0786,159.78702,156.81055,6605.656,114.00918,-108.96872,6692.2676,-20.94159,1194.4115,6897.7095,-40.385544,806.44324,6886.844,-36.28152,393.92517,6875.592,43.820717,404.8266,7120.9395,-31.911825,183.51671,7040.7373,-16.809479,-96.2047,7001.2383,75.59317,-433.09863,6872.9976,77.53391,-287.55988,6868.4023,52.79762,-176.00858,6852.2256,4.351244,157.19818,6809.8975,-20.329649,313.0843,6790.938,-381.47556,1245.4843,6452.7246,-385.0407,1111.7115,6478.8394,97.612526,1277.5623,6920.836,-35.883923,1261.8486,6889.452
119,2.38,-323.49966,1096.3038,6493.343,-108.70133,791.83844,6622.658,-1.2779341,389.1449,6704.4307,274.2371,349.6604,6670.118,152.99269,155.68768,6601.3633,110.7087,-109.17245,6688.11,-20.51465,1193.9014,6898.17,-39.443966,806.4361,6886.6597,-35.619038,394.46518,6875.0903,53.77065,403.00983,7115.1313,-28.44797,182.2181,7037.6074,-17.112658,-97.0554,6998.541,74.63747,-433.46878,6869.038,75.934135,-288.06848,6864.515,50.880543,-176.94136,6848.948,3.8665771,156.86116,6808.4443,-20.63508,313.52042,6790.3286,-380.95453,1245.4252,6452.265,-384.11826,1113.0154,6478.4556,97.57834,1277.4698,6920.819,-35.072666,1260.5426,6890.3926
120,2.4,-322.82306,1097.1793,6493.504,-108.53823,791.8173,6622.0737,-1.351566,389.4625,6703.824,269.32236,351.04398,6664.305,146.73697,155.29279,6598.4717,107.495026,-109.12416,6684.5283,-20.415827,1193.8435,6898.342,-39.03916,805.94226,6886.4346,-34.448982,394.7087,6874.3623,64.26196,400.30856,7109.619,-25.316616,181.35947,7034.943,-17.343948,-97.65569,6996.0425,73.46101,-433.8063,6865.326,74.47787,-288.65073,6860.813,49.060127,-177.51086,6845.7656,3.057083,156.50504,6807.0005,-20.82532,313.8111,6789.6846,-380.4911,1245.3074,6451.7905,-383.23422,1113.8446,6478.448,96.62429,1277.4292,6920.7,-34.607567,1260.3385,6890.785
121,2.42,-322.73083,1097.304,6494.248,-108.18025,791.4012,6621.2754,-1.6962423,389.57703,6702.866,263.13052,352.7723,6658.979,141.35034,156.40479,6595.7993,104.71547,-108.82871,6681.323,-20.692791,1194.0709,6898.1167,-39.32808,805.3449,6886.027,-32.78084,394.72137,6873.8916,73.95863,398.69342,7104.539,-21.8428,181.1199,7032.758,-17.484564,-98.17276,6994.146,72.23412,-434.37418,6861.976,73.03616,-289.45538,6857.346,47.407307,-177.78496,6842.715,2.1285725,156.40732,6805.8066,-20.934828,314.17273,6789.1606,-380.8047,1245.6063,6451.9624,-383.3027,1114.7102,6479.2544,95.13358,1277.719,6920.61,-34.620033,1261.1445,6890.548
122,2.44,-323.29684,1097.2097,6495.2275,-108.24789,790.97034,6620.566,-2.2817488,389.76154,6701.846,256.86496,354.6272,6655.016,137.04219,158.13084,6593.9937,102.430855,-108.49547,6678.4673,-20.953053,1194.087,6897.63,-40.027897,804.8826,6885.4946,-31.175514,394.62958,6873.8516,82.84713,398.32144,7099.878,-17.641127,180.88228,7030.509,-17.924559,-98.97113,6992.318,71.070724,-435.28058,6858.807,71.31459,-290.46188,6854.111,45.61295,-178.0608,6839.7935,1.2626994,156.50551,6804.8037,-21.048004,314.66278,6788.752,-381.4384,1246.4865,6452.6816,-384.03516,1115.7172,6480.614,93.9632,1278.1212,6920.7817,-34.730606,1261.8569,6889.8916
123,2.46,-324.05954,1097.4764,6496.034,-108.79836,790.7797,6619.9834,-2.9561012,389.71304,6701.01,251.59071,355.98526,6653.312,132.87665,159.09827,6593.9263,100.13132,-108.266525,6675.88,-20.95568,1193.6766,6897.131,-40.601276,804.23334,6884.968,-30.448359,394.15768,6873.7524,90.93908,397.45355,7095.331,-13.195601,179.96425,7027.8643,-18.958271,-100.210884,6989.9907,69.66487,-436.35428,6855.5205,69.17656,-291.45627,6850.971,43.409664,-178.53926,6836.9307,0.4142959,156.28302,6803.6997,-21.318132,314.7939,6788.2065,-381.75186,1247.6647,6453.34,-384.45444,1116.589,6481.9214,93.69946,1278.2097,6921.1577,-34.623375,1261.7346,6889.1475
124,2.48,-324.61685,1098.2294,6496.547,-109.43257,790.53015,6619.36,-3.442089,388.9699,6700.2354,246.62132,356.54968,6652.862,127.41449,159.21547,6594.5264,97.09605,-108.044044,6673.2266,-20.835794,1193.1112,6896.8296,-40.689987,803.042,6884.4653,-30.603823,393.00018,6872.9995,97.6789,394.86502,7090.5073,-9.175231,178.57507,7025.1646,-20.23744,-101.65391,6987.3003,67.784584,-437.28638,6851.973,66.83392,-292.24524,6847.787,40.941536,-179.17398,6834.0835,-0.4387418,155.42969,6802.2773,-21.618011,314.1167,6787.266,-381.92474,1248.5902,6453.6216,-384.33188,1117.7933,6482.7207,94.18836,1277.8875,6921.5215,-34.34293,1261.1602,6888.6313
125,2.5,-325.1367,1099.0908,6496.8203,-109.85844,789.7385,6618.5664,-3.3785217,387.92258,6699.2397,240.53531,357.21112,6651.627,120.53259,159.62387,6593.8604,93.216,-107.6647,6670.2803,-20.793447,1192.8265,6896.8105,-40.330776,801.59314,6883.9443,-30.683304,391.6272,6871.6504,102.99657,391.30457,7085.2495,-5.792334,177.55962,7022.862,-21.132088,-102.89948,6984.695,65.72785,-437.87064,6848.235,64.66384,-292.82654,6844.595,38.60871,-179.77509,6831.3037,-1.2482972,154.44507,6800.5513,-21.57019,313.08984,6785.9214,-382.29523,1248.9651,6453.5586,-384.42334,1119.2668,6483.038,94.852875,1277.5557,6921.89,-34.08197,1261.0182,6888.5415
126,2.52,-326.14413,1099.5754,6496.903,-110.22278,788.43524,6617.633,-2.719497,387.635,6697.958,233.16827,359.00787,6648.896,113.69023,161.12067,6591.7144,89.26832,-107.14628,6667.27,-20.834517,1192.9905,6896.9956,-39.807934,800.49426,6883.4253,-30.111492,391.03772,6870.3247,107.77694,388.55292,7079.886,-3.1680732,177.39645,7020.8867,-21.651695,-103.6888,6982.3677,63.948463,-438.10477,6844.463,62.836433,-293.28937,6841.532,36.615112,-180.1536,6828.6797,-2.1952791,154.17754,6798.754,-21.170591,312.7635,6784.4155,-383.06738,1248.9491,6453.462,-385.6636,1120.1975,6483.2393,95.30032,1277.5858,6922.383,-33.968353,1261.6185,6888.8335
127,2.54,-327.8228,1099.3925,6496.8955,-110.87638,787.2532,6616.6353,-2.0599163,388.46347,6696.5684,225.30003,362.26474,6646.0713,108.317055,163.26927,6589.911,86.114136,-106.63559,6664.554,-20.877481,1193.4329,6897.201,-39.527493,799.96234,6882.9946,-29.460896,391.54697,6869.434,112.59392,387.55106,7075.0903,-1.6530627,177.74101,7018.8237,-22.54292,-104.036224,6980.2754,62.451126,-438.10144,6840.781,61.148407,-293.57086,6838.58,34.74875,-180.20218,6826.195,-3.6284704,154.80354,6797.1567,-20.99047,313.4806,6783.0376,-384.13867,1248.8223,6453.5493,-388.2226,1119.9822,6483.727,95.45369,1277.7804,6922.908,-34.066837,1262.4491,6889.199
128,2.56,-329.65897,1098.7013,6496.962,-111.92798,786.7331,6615.564,-2.2000122,389.4904,6695.2915,217.23271,366.02686,6644.9595,104.32204,165.10643,6590.117,83.61148,-106.144295,6662.0444,-21.02497,1193.9246,6897.2827,-39.91097,799.75604,6882.686,-29.351988,392.37592,6868.82,116.76465,387.49414,7071.2847,-1.3668139,177.81664,7016.506,-24.223433,-104.17436,6978.3486,60.798088,-437.97464,6837.2363,59.259872,-293.45667,6835.5273,32.64421,-179.94916,6823.6577,-5.629504,155.63368,6795.802,-21.53222,314.4347,6781.9478,-385.33835,1248.7224,6453.8477,-391.21222,1119.0763,6484.5503,95.19618,1277.6982,6923.3345,-34.535633,1262.8684,6889.329
129,2.58,-330.94495,1098.1902,6497.155,-113.211464,786.71875,6614.4116,-3.2700899,389.65256,6694.2188,208.46278,369.05807,6645.54,100.22829,166.29288,6591.926,80.640274,-105.481186,6659.2754,-21.555725,1194.3756,6897.247,-41.0634,799.60016,6882.398,-29.46715,392.6169,6868.118,119.22229,386.3503,7068.1997,-2.0165985,177.18198,7014.209,-26.151249,-104.338394,6976.475,58.66781,-437.83423,6833.816,57.07284,-292.9267,6832.2466,30.217222,-179.56662,6820.839,-7.945342,155.97896,6794.392,-22.68203,314.70285,6781.1045,-386.61414,1248.761,6454.248,-393.48886,1118.3164,6485.3643,94.36572,1277.3535,6923.7563,-35.590317,1262.7838,6889.2095
130,2.6,-331.58975,1098.5753,6497.3667,-114.57882,786.6758,6613.356,-4.6648455,389.01343,6693.203,198.89705,371.3939,6645.8916,94.9245,167.46457,6593.45,76.459724,-104.5057,6656.066,-22.536514,1194.7579,6897.204,-42.575497,799.46783,6881.9624,-29.353638,392.16864,6867.191,119.3886,383.6774,7065.14,-3.3867047,176.17897,7012.217,-27.641668,-104.56912,6974.4893,56.22336,-437.80072,6830.5034,54.776653,-292.35034,6828.8945,27.710522,-179.26265,6817.7046,-10.308945,155.90956,6792.5405,-23.98706,314.28372,6780.2383,-388.00543,1249.0839,6454.5967,-394.54013,1118.513,6485.7344,93.166374,1277.179,6924.3096,-37.093548,1262.598,6889.107
131,2.62,-332.16937,1099.9224,6497.4937,-115.9213,786.4489,6612.62,-6.005741,388.54297,6691.9478,189.59737,374.4272,6644.5586,89.14941,169.55908,6593.5605,71.71145,-103.33812,6652.7607,-23.646757,1194.9896,6897.2803,-43.85546,799.5391,6881.3223,-29.379473,391.5809,6866.1855,117.30141,380.92957,7061.687,-5.406743,175.56664,7010.3506,-28.803835,-104.71686,6972.372,53.81976,-437.91565,6827.322,52.517605,-292.1079,6825.7344,25.31951,-179.08838,6814.457,-12.58343,156.02582,6790.231,-25.284983,313.89816,6779.057,-389.4101,1249.7134,6454.7773,-394.6778,1119.9324,6485.6953,92.18272,1277.3641,6924.8823,-38.48128,1262.6287,6889.325
132,2.64,-333.26648,1101.5708,6497.5034,-117.02665,786.3618,6612.0684,-7.649263,388.8677,6690.359,182.08844,378.80127,6642.3247,84.63211,172.71954,6592.8794,67.686195,-102.2341,6649.782,-24.541245,1195.0184,6897.555,-44.608574,800.0237,6880.649,-30.049791,391.35663,6865.3555,113.2584,380.0553,7058.011,-7.6941237,175.72392,7008.1406,-30.283087,-104.616585,6970.315,51.503582,-438.04407,6824.2944,50.18449,-292.11118,6822.869,22.987284,-178.88394,6811.4004,-14.689748,156.67393,6787.9424,-26.797361,314.06976,6777.612,-390.45456,1250.4039,6454.7383,-394.68845,1122.1093,6485.6045,92.12356,1277.5863,6925.15,-39.4055,1262.7787,6890.0195
133,2.66,-335.03568,1102.6819,6497.333,-117.776344,786.7191,6611.178,-9.917427,389.6953,6688.7456,176.80429,384.2347,6641.0664,81.89837,175.95567,6592.6826,64.90143,-101.33634,6647.2734,-25.147814,1194.9678,6897.9873,-44.93825,801.0035,6880.2134,-30.93644,391.61313,6864.8037,107.80759,381.5195,7054.625,-9.603778,176.36679,7005.4653,-32.348984,-104.285286,6968.453,49.066227,-437.963,6821.331,47.612995,-291.96158,6820.233,20.630157,-178.50932,6808.7866,-16.58689,157.61461,6786.1895,-28.582119,314.70868,6776.3022,-390.82703,1250.7686,6454.4478,-395.91696,1123.2262,6485.463,93.19057,1277.5541,6924.902,-40.071594,1262.8568,6891.1206
134,2.68,-337.20398,1102.872,6496.883,-118.4813,787.56244,6609.6064,-12.361151,390.46716,6687.508,172.38463,389.18927,6641.2397,79.630806,178.20273,6593.5522,62.739513,-100.62963,6645.1455,-25.537817,1195.0487,6898.4194,-45.129913,802.3198,6880.075,-31.131884,392.21457,6864.351,101.7428,384.03436,7051.8755,-10.882025,177.02272,7002.732,-34.4156,-103.955414,6966.739,46.525356,-437.60907,6818.2485,44.895752,-291.51935,6817.715,18.366913,-178.08836,6806.6616,-18.2877,158.42789,6785.0127,-30.233784,315.4912,6775.4,-390.83804,1250.7227,6453.892,-398.51462,1123.2258,6485.209,94.875496,1277.3845,6924.201,-40.72409,1262.9442,6892.344
135,2.7,-339.21143,1102.4667,6496.1226,-119.70238,788.72363,6607.631,-14.254744,391.05765,6686.6475,166.06815,392.5397,6640.913,76.12894,179.10191,6594.9946,60.20099,-100.06367,6643.161,-25.782396,1195.3046,6898.715,-45.450054,803.5754,6879.968,-30.561628,392.96014,6863.6826,95.64597,386.211,7049.51,-12.028868,177.46457,7000.2974,-35.54575,-103.91194,6965.1235,44.204224,-437.1998,6815.0225,42.35507,-291.06757,6815.229,16.398865,-177.89859,6804.788,-19.855766,158.95685,6784.01,-31.403479,316.24448,6774.7095,-391.4236,1250.6841,6453.198,-401.54517,1122.7511,6484.8354,96.18138,1277.3503,6923.3237,-41.256298,1263.1636,6893.2983
136,2.72,-340.5393,1102.1594,6495.114,-121.54613,789.74255,6605.87,-15.484051,391.52512,6685.77,158.0807,394.44653,6639.7476,70.699295,179.47852,6596.0303,56.69706,-99.63776,6641.106,-25.965849,1195.5691,6898.85,-46.04457,804.2937,6879.6133,-30.19901,393.52637,6862.661,89.4252,387.80585,7046.87,-13.84933,177.53542,6998.1064,-35.568,-104.30779,6963.5977,42.26519,-437.00638,6811.8916,40.217422,-290.90536,6812.7534,14.734949,-178.02338,6802.861,-21.405579,159.20923,6782.8403,-32.368572,316.77713,6773.84,-393.2282,1251.0706,6452.65,-403.8007,1122.4072,6484.3975,96.621704,1277.4546,6922.5483,-41.50693,1263.3083,6893.684
137,2.74,-341.12366,1102.3239,6493.983,-123.39618,789.97504,6604.6577,-16.542326,391.5914,6684.6304,149.94618,395.94717,6638.1523,64.16932,179.5177,6596.1294,52.284412,-99.37926,6639.1646,-26.10853,1195.7007,6898.845,-46.86751,804.20734,6879.0737,-30.91366,393.42725,6861.488,82.57778,389.2774,7043.8066,-16.626188,177.01024,6996.1543,-35.42574,-105.0496,6962.013,40.490593,-437.02234,6809.052,38.397892,-290.98236,6810.351,13.123367,-178.23532,6800.8447,-23.04279,159.08327,6781.582,-33.72211,316.67972,6772.711,-395.6916,1251.7737,6452.4053,-404.78775,1122.466,6483.8687,96.39515,1277.5444,6922.0137,-41.529762,1263.0769,6893.4844
138,2.76,-341.45828,1102.6681,6492.9272,-124.65178,789.22266,6603.8027,-17.821047,390.95343,6683.4966,141.30743,397.5185,6635.037,58.0221,179.20056,6595.792,47.45774,-99.282135,6637.8574,-26.10015,1195.6925,6898.6772,-47.693283,803.57666,6878.6465,-32.494446,392.46875,6860.4995,75.09344,390.9159,7041.1377,-19.779022,176.04135,6994.7637,-36.101913,-105.77393,6960.163,38.632275,-437.0387,6806.4214,36.614185,-291.0586,6808.1035,11.268184,-178.27129,6798.953,-24.77802,158.51003,6780.5244,-35.613075,315.75873,6771.6367,-397.5166,1252.3931,6452.32,-405.05777,1122.7312,6483.1235,95.631805,1277.5985,6921.766,-41.417168,1262.5311,6892.934
139,2.78,-341.94165,1102.6469,6492.1694,-125.38892,788.05316,6602.9697,-19.266153,389.98972,6682.7676,134.15425,399.04578,6631.961,53.074863,178.94005,6595.836,42.74578,-99.340515,6637.2974,-25.893274,1195.4805,6898.3315,-48.297596,803.087,6878.4834,-34.03853,391.26736,6859.813,67.75337,392.8262,7039.7935,-22.413702,175.33029,6993.988,-37.535984,-106.07383,6958.1177,36.67754,-437.05695,6803.8677,34.650246,-291.11087,6806.0195,9.093633,-178.14119,6797.294,-26.56558,157.78047,6779.7046,-37.62839,314.59006,6770.9053,-397.8674,1252.7574,6452.1367,-405.42957,1122.538,6482.2305,94.79244,1277.5383,6921.709,-41.14746,1261.9692,6892.3086
